track_name,artist_name,year,tempo,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,gender,ethnicity
traitor,Olivia Rodrigo,2021,100,D#,Major,38,8,33,69,0,12,3,Female,White (Filipino-American)
willow,Taylor Swift,2021,81,G,Major,39,52,57,83,0,14,17,Female,White (American)
love nwantiti (ah ah ah),CKay,2021,93,G#,Major,72,53,73,36,0,16,4,Male,Black (Nigerian)
pov,Ariana Grande,2021,131,C,Minor,48,17,53,36,0,10,5,Female,White (Italian-American)
Build a Bitch,Bella Poarch,2021,102,D#,Major,85,86,46,21,0,34,3,Female,Asian (Filipino-American)
Up,Cardi B,2021,166,B,Major,86,81,79,0,1,4,26,Female,Black (American)
DÃKITI,Bad Bunny,2021,109,E,Minor,73,14,57,40,0,11,5,Male,Hispanic (Puerto Rican)
Baila Conmigo (with Rauw Alejandro),Selena Gomez,2021,149,F,Major,82,66,54,2,0,9,7,Female,Hispanic (Mexican-Italian)
Shivers,Ed Sheeran,2021,141,D,Major,78,82,85,28,0,4,8,Male,White (British)
Solar Power,Lorde,2021,87,E,Major,73,89,47,26,0,32,10,Female,White (New Zealander)
We're Good,Dua Lipa,2021,134,F#,Major,72,59,58,3,0,18,5,Female,White (British)
WITHOUT YOU (with Miley Cyrus),The Kid LAROI,2021,92,C,Major,65,46,46,17,0,9,2,Male,Multiracial
late at night,Roddy Ricch,2021,98,C#,Minor,64,11,40,34,0,13,41,Male,Black (American)
Calling My Phone,Lil Tjay,2021,104,E,Minor,90,20,39,45,0,13,5,Male,Black (American)
RAPSTAR,Polo G,2021,81,F#,Major,78,43,53,41,0,12,24,Male,Black (American)
Girls Want Girls (with Lil Baby),Drake,2021,86,G,Minor,76,38,43,18,0,14,28,Male,Black (Canadian)
Whoopty,CJ,2021,140,D#,Minor,71,66,64,20,0,12,12,Male,Black (American)
Mood (feat. iann dior),24kGoldn,2021,91,G,Minor,70,73,71,17,0,32,3,Male,Multiracial
LA NOCHE DE ANOCHE,Bad Bunny,2021,81,G,Major,85,39,61,3,0,8,28,Male,Hispanic (Puerto Rican)
Anyone,Justin Bieber,2021,115,D,Major,68,58,53,18,0,11,3,Male,White (Canadian)
Love Story (Taylorâ€™s Version),Taylor Swift,2021,119,D,Major,62,41,79,13,0,9,3,Female,White (American)
Afterglow,Ed Sheeran,2021,110,B,Major,64,27,32,69,0,32,2,Male,White (British)
GIRL LIKE ME,Black Eyed Peas,2021,124,D,Major,96,31,48,2,2,6,19,Group,Multiracial
BICHOTA,KAROL G,2021,163,C#,Minor,86,83,66,21,0,10,15,Female,Hispanic (Colombian)
Bandido,Myke Towers,2021,168,G#,Major,71,68,61,12,0,9,8,Male,Hispanic (Puerto Rican)
Prisoner (feat. Dua Lipa),Miley Cyrus,2021,127,D#,Minor,78,59,67,1,0,7,4,Female,White (American)
Blinding Lights,The Weeknd,2021,171,C#,Major,51,33,73,0,0,8,5,Male,Multiracial
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021,99,A#,Major,71,72,67,3,0,15,2,Group,White (American)
Therefore I Am,Billie Eilish,2021,94,B,Minor,88,71,34,21,13,5,6,Female,White (American)
test drive,Ariana Grande,2021,115,A,Minor,69,32,70,2,0,12,4,Female,White (Italian-American)
Lemonade,Internet Money,2021,140,C#,Minor,79,47,66,25,0,11,7,Group,White (American)
Watermelon Sugar,Harry Styles,2021,95,C,Major,54,55,81,12,0,33,4,Male,White (British)
Lost Cause,Billie Eilish,2021,75,A#,Minor,67,51,33,70,0,5,24,Female,White (American)
Selfish Love (with Selena Gomez),DJ Snake,2021,110,F,Minor,72,44,64,2,35,9,10,Male,White (French)
What You Know Bout Love,Pop Smoke,2021,83,G,Minor,58,56,54,65,0,13,38,Male,Black (American)
Dynamite,BTS,2021,114,F#,Minor,74,73,76,1,0,9,9,Group,Asian (South Korean)
Head & Heart (feat. MNEK),Joel Corry,2021,122,G#,Major,73,90,87,16,0,4,6,Male,White (British)
Save Your Tears,The Weeknd,2021,118,C,Major,68,64,82,2,0,54,3,Male,Multiracial
Body,Megan Thee Stallion,2021,94,G#,Minor,91,46,73,1,0,10,24,Female,Black (American)
Best Friend (feat. Doja Cat),Saweetie,2021,94,E,Major,84,40,76,0,0,6,13,Female,Black (American)
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,2021,109,C,Major,88,72,66,20,0,22,30,Female,White (Italian-American)
Whatâ€™s Next,Drake,2021,129,C,Minor,78,6,59,1,0,16,4,Male,Black (Canadian)
On The Ground,ROSÃ‰,2021,188,C#,Major,31,28,60,1,0,13,11,Female,White (Spanish)
As I Am (feat. Khalid),Justin Bieber,2021,99,B,Major,59,10,54,12,0,9,3,Male,White (Canadian)
Met Him Last Night (feat. Ariana Grande),Demi Lovato,2021,144,E,Minor,53,12,51,22,0,10,2,Female,White (American)
m y . l i f e (with 21 Savage & Morray),J. Cole,2021,140,G,Minor,59,7,58,6,0,21,13,Male,Black (American)
Your Power,Billie Eilish,2021,129,A,Minor,63,20,28,93,0,23,8,Female,White (American)
Permission to Dance,BTS,2021,124,A,Major,70,64,74,0,0,33,4,Group,Asian (South Korean)
Motley Crew,Post Malone,2021,129,D#,Minor,79,28,63,9,0,9,7,Male,White (American)
Hurricane,Kanye West,2021,80,C,Major,58,35,56,4,0,10,14,Male,Black (American)
Pepas,Farruko,2021,130,G,Major,76,44,76,0,0,12,3,Male,Hispanic (Puerto Rican)
THATS WHAT I WANT,Lil Nas X,2021,87,C#,Minor,73,54,84,0,0,4,22,Male,Black (American)
Rumors (feat. Cardi B),Lizzo,2021,118,E,Minor,82,60,73,13,0,41,8,Female,Black (American)
Skate,Bruno Mars,2021,112,F,Major,70,69,59,3,0,17,2,Male,Multiracial
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,2021,90,B,Minor,39,19,83,0,0,15,5,Female,Black (American)
Cold Heart - PNAU Remix,Elton John,2021,116,C#,Major,79,94,79,3,0,9,3,Male,White (British)
Leave Before You Love Me (with Jonas Brothers),Marshmello,2021,119,G,Major,72,63,73,0,0,11,4,Male,White (American)
Girl From Rio,Anitta,2021,140,C,Major,69,73,63,0,0,19,3,Female,Hispanic (Brazilian)
Arcade (feat. FLETCHER),Duncan Laurence,2021,71,C,Major,44,26,39,81,0,12,3,Male,White (Dutch)
Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,2021,123,B,Major,77,49,80,2,0,10,11,Male,White (Canadian)
Meet Me At Our Spot,THE ANXIETY,2021,94,D,Major,77,39,47,1,0,8,2,Group,Multiracial
Life Goes On,Oliver Tree,2021,79,C,Major,70,56,49,18,0,11,7,Male,White (American)
Dick (feat. Doja Cat),StarBoi3,2021,125,A,Major,64,47,60,13,0,5,42,Male,Black (American)
Praise God,Kanye West,2021,118,C#,Major,79,21,54,0,0,25,16,Male,Black (American)
As It Was,Harry Styles,2022,173,F#,Minor,52,66,73,34,0,31,5,Male,White (British)
TitÃ­ Me PreguntÃ³,Bad Bunny,2022,106,F,Minor,65,18,71,9,0,12,25,Male,Hispanic (Puerto Rican)
Anti-Hero,Taylor Swift,2022,97,E,Major,63,53,64,13,0,14,5,Female,White (American)
Unholy (feat. Kim Petras),Sam Smith,2022,131,D,Major,71,23,47,1,0,26,8,Male,White (British)
Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,2022,108,A#,Minor,62,13,53,65,0,5,5,Female,White (British)
Glimpse of Us,Joji,2022,169,G#,Major,44,26,31,89,0,14,5,Male,Asian (Japanese)
CUFF IT,BeyoncÃ©,2022,115,G,Major,78,64,68,3,0,6,14,Female,Black (American)
First Class,Jack Harlow,2022,106,G#,Major,90,32,56,2,0,11,10,Male,White (American)
Heat Waves,Glass Animals,2022,80,B,Major,76,53,52,44,0,9,9,Group,White (British)
Bad Habit,Steve Lacy,2022,168,C#,Major,68,70,49,61,0,40,3,Male,Black (American)
Ghost,Justin Bieber,2022,153,D,Major,60,44,74,18,0,41,4,Male,White (Canadian)
abcdefu,GAYLE,2022,121,E,Major,69,41,54,29,0,36,4,Female,Asian (American)
Late Night Talking,Harry Styles,2022,114,A#,Major,71,90,72,29,0,10,4,Male,White (British)
traitor,Olivia Rodrigo,2022,100,D#,Major,38,8,33,69,0,12,3,Female,White (Filipino-American)
Me Porto Bonito,Bad Bunny,2022,92,C#,Minor,91,42,71,9,0,9,8,Male,Hispanic (Puerto Rican)
Super Freaky Girl,Nicki Minaj,2022,133,D,Major,95,91,89,6,0,30,24,Female,Black (American)
About Damn Time,Lizzo,2022,108,A#,Minor,83,72,74,9,0,33,6,Female,Black (American)
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,2022,149,D#,Minor,73,89,70,2,0,5,6,Male,Black (American)
"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2022,128,D,Major,62,55,78,1,3,23,4,Group,Multiracial
DESPECHÃ,ROSALÃA,2022,130,G,Major,91,77,62,18,0,6,9,Female,White (Spanish)
Cold Heart - PNAU Remix,Elton John,2022,116,C#,Major,79,93,80,3,0,9,3,Male,White (British)
Under The Influence,Chris Brown,2022,116,A,Minor,73,31,69,6,0,10,4,Male,Black (American)
Boyfriend,Dove Cameron,2022,179,G,Minor,34,23,61,23,0,19,6,Female,White (American)
Lavender Haze,Taylor Swift,2022,96,A#,Major,73,9,43,25,0,15,8,Female,White (American)
Envolver,Anitta,2022,91,E,Minor,81,39,73,15,0,9,8,Female,Hispanic (Brazilian)
Pink Venom,BLACKPINK,2022,90,C,Major,79,74,69,2,0,25,8,Group,Asian (South Korean)
THATS WHAT I WANT,Lil Nas X,2022,87,C#,Minor,73,54,84,0,0,4,22,Male,Black (American)
I Ain't Worried,OneRepublic,2022,139,C,Major,70,82,79,8,0,5,4,Group,Multiracial
Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2022,101,D,Major,88,71,59,61,0,9,3,Male,White (American)
Bam Bam (feat. Ed Sheeran),Camila Cabello,2022,94,G#,Major,75,95,69,18,0,33,4,Female,Hispanic (Mexican)
MIDDLE OF THE NIGHT,Elley DuhÃ©,2022,185,E,Minor,41,8,61,2,0,11,4,Female,Multiracial
STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,2022,141,D,Minor,63,30,71,14,0,8,4,Male,Black (American)
All For Us,Labrinth,2022,141,D#,Major,46,18,66,1,0,34,6,Male,Black (British)
I Like You (A Happier Song) (with Doja Cat),Post Malone,2022,100,F,Major,73,47,67,12,0,12,7,Male,White (American)
Shivers,Ed Sheeran,2022,141,D,Major,78,82,85,28,0,4,8,Male,White (British)
Where Are You Now,Lost Frequencies,2022,120,F#,Minor,67,26,63,51,0,17,10,Male,White (Belgian)
good 4 u,Olivia Rodrigo,2022,166,A,Major,56,68,66,33,0,8,15,Female,White (Filipino-American)
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,2022,77,B,Minor,72,55,78,23,0,43,26,Group,Multiracial
Easy On Me,Adele,2022,141,F,Major,60,13,36,57,0,13,2,Female,White (British)
Sacrifice,The Weeknd,2022,122,B,Minor,73,90,79,2,0,6,11,Male,Multiracial
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,2022,177,A,Major,24,17,29,89,0,13,3,Female,Black (Barbadian)
We Don't Talk About Bruno,Carolina GaitÃ¡n - La Gaita,2022,205,C,Minor,57,83,45,35,0,11,8,Female,Hispanic (Colombian)
BREAK MY SOUL,BeyoncÃ©,2022,114,C#,Minor,68,85,88,5,0,27,8,Female,Black (American)
Woman,Doja Cat,2022,107,F,Minor,82,88,76,8,0,11,8,Female,Black (American)
PROVENZA,KAROL G,2022,111,C#,Major,87,53,51,65,0,11,5,Female,Hispanic (Colombian)
Te Felicito,Shakira,2022,174,F,Major,69,57,63,23,0,8,31,Female,Hispanic (Colombian)
Moscow Mule,Bad Bunny,2022,99,F,Minor,80,29,67,29,0,11,3,Male,Hispanic (Puerto Rican)
Shut Down,BLACKPINK,2022,110,C,Major,82,66,68,0,0,18,3,Group,Asian (South Korean)
MAMIII,Becky G,2022,93,E,Minor,84,89,70,9,0,14,8,Female,Hispanic (Mexican)
Sweetest Pie,Megan Thee Stallion,2022,123,G,Major,81,67,62,16,0,10,22,Female,Black (American)
Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,2022,118,C,Major,65,59,82,2,0,9,3,Male,Multiracial
Shirt,SZA,2022,119,D#,Minor,82,55,45,14,2,8,9,Female,Black (American)
Jimmy Cooks (feat. 21 Savage),Drake,2022,165,C,Major,52,36,67,0,0,9,17,Male,Black (Canadian)
STAY (with Justin Bieber),The Kid LAROI,2022,169,C#,Major,59,47,76,3,0,10,4,Male,Multiracial
Oh My God,Adele,2022,88,C#,Major,53,55,72,9,0,2,4,Female,White (British)
Out of Time,The Weeknd,2022,93,C,Minor,65,83,76,25,0,33,4,Male,Multiracial
The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,2022,133,C,Major,52,30,30,92,0,28,3,Male,White (British)
Iâ€™m Tired (with Zendaya) - Bonus Track,Labrinth,2022,131,C,Minor,37,19,13,65,0,6,3,Male,Black (British)
When You're Gone,Shawn Mendes,2022,147,F,Major,60,57,69,2,0,58,3,Male,White (Canadian)
Notion,The Rare Occasions,2022,159,A,Major,30,31,88,6,0,8,8,Group,White (American)
Light Switch,Charlie Puth,2022,184,F#,Major,69,91,62,10,0,8,30,Male,White (American)
One Right Now (with The Weeknd),Post Malone,2022,97,C#,Major,68,68,78,3,0,7,5,Male,White (American)
Falling Back,Drake,2022,118,A#,Major,71,34,75,23,0,11,7,Male,Black (Canadian)
N95,Kendrick Lamar,2022,139,C#,Major,79,40,67,37,0,11,10,Male,Black (American)
Nail Tech,Jack Harlow,2022,150,C#,Major,67,10,55,0,0,9,6,Male,White (American)
WAIT FOR U (feat. Drake & Tems),Future,2022,83,C#,Major,46,33,64,31,0,6,34,Male,Black (American)
Honest (feat. Don Toliver),Justin Bieber,2022,150,G#,Minor,81,80,65,12,0,10,6,Male,White (Canadian)
Infinity,Jaymes Young,2022,121,B,Minor,67,49,67,14,0,30,4,Male,White (American)
Fingers Crossed,Lauren Spencer Smith,2022,109,F,Major,60,44,47,61,0,31,5,Female,White (Canadian)
TV,Billie Eilish,2022,140,E,Minor,41,11,23,83,0,14,3,Female,White (American)
she's all i wanna be,Tate McRae,2022,160,D,Minor,61,65,64,1,0,11,4,Female,White (Canadian)
Snow On The Beach (feat. Lana Del Rey),Taylor Swift,2022,109,A,Major,66,19,31,69,0,11,3,Female,White (American)
Evergreen (You Didnâ€™t Deserve Me At All),Omar Apollo,2022,82,A,Major,69,31,33,59,0,10,4,Male,Hispanic (Mexican)
Yet To Come,BTS,2022,172,C#,Major,55,68,88,4,0,33,18,Group,Asian (South Korean)
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,2022,159,G#,Minor,80,74,60,7,0,14,25,Female,Black (American)
Desesperados,Rauw Alejandro,2022,90,C#,Minor,86,51,69,35,0,8,7,Male,Hispanic (Puerto Rican)
Una Noche en MedellÃ­n,Cris Mj,2022,96,A#,Minor,87,83,54,9,0,5,7,Male,Hispanic (Colombian)
The Heart Part 5,Kendrick Lamar,2022,97,C#,Minor,70,80,81,18,0,7,29,Male,Black (American)
ALIEN SUPERSTAR,BeyoncÃ©,2022,121,A#,Minor,54,46,64,0,0,17,9,Female,Black (American)
It'll Be Okay,Shawn Mendes,2022,78,G,Major,39,6,28,61,0,9,3,Male,White (Canadian)
SKIN OF MY TEETH,Demi Lovato,2022,130,B,Minor,45,47,94,0,0,17,22,Female,Hispanic (Mexican)
Massive,Drake,2022,124,E,Minor,49,5,67,11,1,14,5,Male,Black (Canadian)
Sunroof,Nicky Youre,2022,131,A#,Major,76,84,71,35,0,15,4,Male,Multiracial
SUMMER RENAISSANCE,BeyoncÃ©,2022,120,C#,Major,67,20,62,8,0,11,5,Female,Black (American)
Ojitos Lindos,Bad Bunny,2022,79,D#,Minor,64,26,68,8,0,52,4,Male,Hispanic (Puerto Rican)
29,Demi Lovato,2022,183,C#,Minor,32,28,69,0,0,24,5,Female,Hispanic (Mexican)
I'm Good (Blue),David Guetta,2022,128,G,Minor,56,30,96,0,0,37,3,Male,White (French)
Forget Me,Lewis Capaldi,2022,101,C#,Minor,66,71,74,29,0,35,4,Male,White (British)
Hold Me Closer,Elton John,2022,126,C,Major,66,48,75,7,0,19,9,Male,White (British)
Calm Down (with Selena Gomez),Rema,2022,106,B,Major,80,80,80,38,0,11,3,Male,Black (Nigerian)
SNAP,Rosa Linn,2022,170,C,Major,56,52,63,10,0,44,6,Female,Hispanic (Puerto Rican)
La Bachata,Manuel Turizo,2022,124,G,Minor,83,85,67,58,0,21,3,Male,Hispanic (Colombian)
Until I Found You,Stephen Sanchez,2022,101,A#,Major,53,22,50,72,0,17,2,Male,Hispanic (Mexican)
Made You Look,Meghan Trainor,2022,144,A#,Major,83,88,52,34,0,7,6,Female,White (American)
Midnight Rain,Taylor Swift,2022,139,C,Major,64,23,36,69,0,11,7,Female,White (American)
Die Hard,Kendrick Lamar,2022,100,C#,Minor,77,36,73,31,0,12,24,Male,Black (American)
Big Energy,Latto,2022,106,B,Minor,93,79,79,4,0,34,11,Female,Black (American)
Doja,Central Cee,2022,140,F#,Major,91,97,57,38,0,40,28,Male,Black (British)
pushin P (feat. Young Thug),Gunna,2022,77,C#,Minor,77,48,42,0,0,12,18,Male,Black (American)
Thousand Miles,The Kid LAROI,2022,80,G,Major,37,20,65,8,0,8,7,Male,Multiracial
Seven (feat. Latto) (Explicit Ver.),"Latto, Jung Kook",2023,125,B,Major,80,89,83,31,0,8,4,Female,Black (American)
LALA,Myke Towers,2023,92,C#,Major,71,61,74,7,0,10,4,Male,Hispanic (Puerto Rican)
vampire,Olivia Rodrigo,2023,138,F,Major,51,32,53,17,0,31,6,Female,Asian (Filipino-American)
Cruel Summer,Taylor Swift,2023,170,A,Major,55,58,72,11,0,11,15,Female,White (American)
WHERE SHE GOES,Bad Bunny,2023,144,A,Minor,65,23,80,14,63,11,6,Male,Hispanic (Puerto Rican)
Sprinter,"Dave, Central Cee",2023,141,C#,Major,92,66,58,19,0,8,24,Male,Black (British)
Ella Baila Sola,"Eslabon Armado, Peso Pluma",2023,148,F,Minor,67,83,76,48,0,8,3,Male,Hispanic (Mexican)
Columbia,Quevedo,2023,100,F,Major,67,26,71,37,0,11,4,Male,Hispanic (Colombian)
fukumean,Gunna,2023,130,C#,Minor,85,22,62,12,0,28,9,Male,Black (American)
La Bebe - Remix,"Peso Pluma, Yng Lvcas",2023,170,D,Minor,81,56,48,21,0,8,33,Group,Hispanic (Puerto Rican)
un x100to,"Bad Bunny, Grupo Frontera",2023,83,F#,Minor,57,56,72,23,0,27,5,Male,Hispanic (Puerto Rican)
Super Shy,NewJeans,2023,150,F,Minor,78,52,82,18,0,15,7,Group,Multiracial
Flowers,Miley Cyrus,2023,118,None,Major,71,65,68,6,0,3,7,Female,White (American)
Daylight,David Kushner,2023,130,D,Minor,51,32,43,83,0,9,3,Male,White (American)
As It Was,Harry Styles,2023,174,F#,Minor,52,66,73,34,0,31,6,Male,White (British)
Kill Bill,SZA,2023,89,G#,Major,64,43,73,5,17,16,4,Female,Black (American)
Cupid - Twin Ver.,Fifty Fifty,2023,120,B,Minor,78,76,59,43,0,34,3,Group,Multiracial
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,2023,78,None,Major,44,14,9,96,0,10,3,Female,White (American)
Classy 101,"Feid, Young Miko",2023,100,B,Major,86,67,66,14,0,12,16,Male,Hispanic (Colombian)
Like Crazy,Jimin,2023,120,G,Major,63,36,73,0,0,36,4,Male,Asian (South Korean)
LADY GAGA,"Gabito Ballesteros, Junior H, Peso Pluma",2023,140,F,Minor,65,87,74,22,0,42,4,Male,Hispanic (Puerto Rican)
I Can See You (Taylorï¿½ï¿½ï¿½s Version) (From The ,Taylor Swift,2023,123,F#,Major,69,82,76,6,0,6,3,Female,White (American)
I Wanna Be Yours,Arctic Monkeys,2023,135,None,Minor,48,44,42,12,2,11,3,Male,White (British)
"Peso Pluma: Bzrp Music Sessions, Vol. 55","Bizarrap, Peso Pluma",2023,133,F,Minor,85,81,67,26,0,12,5,Group,Multiracial
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Madonna, Playboi Carti",2023,99,C#,Major,85,83,68,7,0,36,20,Group,Multiracial
SABOR FRESA,Fuerza Regida,2023,130,G,Minor,79,96,86,9,0,9,9,Group,Hispanic (Mexican)
Calm Down (with Selena Gomez),"Rï¿½ï¿½ma, Selena G",2023,107,B,Major,80,82,80,43,0,14,4,Male,Black (Nigerian)
MOJABI GHOST,"Tainy, Bad Bunny",2023,122,F#,Minor,81,74,71,14,0,56,4,Male,Hispanic (Puerto Rican)
Last Night,Morgan Wallen,2023,204,F#,Major,52,52,68,46,0,15,4,Male,White (American)
Dance The Night (From Barbie The Album),Dua Lipa,2023,110,B,Minor,67,78,85,2,0,33,5,Female,White (British)
Rush,Troye Sivan,2023,126,F,Minor,74,35,84,0,0,11,6,Male,White (Australian)
TULUM,"Peso Pluma, Grupo Frontera",2023,168,F#,Major,56,63,87,39,0,11,5,Group,Hispanic (Mexican)
Creepin',"The Weeknd, 21 Savage, Metro Boomin",2023,98,C#,Minor,71,17,61,36,0,8,5,Male,Multiracial
Anti-Hero,Taylor Swift,2023,97,E,Major,64,51,63,12,0,19,5,Female,White (American)
TQG,"Karol G, Shakira",2023,180,E,Minor,72,61,63,67,0,9,28,Female,Hispanic (Colombian)
Los del Espacio,"Big One, Duki, Lit Killah, Maria Becerra, FMK, Rusherking, Emilia, Tiago pzk",2023,120,None,Major,81,63,68,11,0,11,4,Group,Multiracial
Frï¿½ï¿½gil (feat. Grupo Front,"Yahritza Y Su Esencia, Grupo Frontera",2023,150,F#,Major,61,39,73,37,0,11,3,Group,Hispanic (Mexican)
Blank Space,Taylor Swift,2023,96,F,Major,75,57,68,9,0,13,6,Female,White (American)
Style,Taylor Swift,2023,95,D,Major,60,48,79,0,0,12,4,Female,White (American)
TQM,Fuerza Regida,2023,125,F,Minor,79,96,85,27,0,11,6,Group,Hispanic (Mexican)
El Azul,"Junior H, Peso Pluma",2023,144,A,Minor,56,84,65,23,0,10,6,Male,Hispanic (Puerto Rican)
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2023,90,D,Major,76,91,50,54,0,7,5,Male,White (American)
I'm Good (Blue),"Bebe Rexha, David Guetta",2023,128,G,Minor,56,38,97,4,0,35,4,Female,White (American)
See You Again,"Tyler, The Creator, Kali Uchis",2023,79,F#,Major,56,58,56,37,0,11,10,Male,Black (American)
Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Aqua, Ice Spice",2023,144,None,Major,77,75,58,52,0,23,25,Female,Black (American)
Angels Like You,Miley Cyrus,2023,122,F,Major,67,49,64,10,0,10,3,Female,White (American)
I Ain't Worried,OneRepublic,2023,140,None,Major,71,82,81,11,0,6,5,Group,Multiracial
Die For You,The Weeknd,2023,134,C#,Minor,59,51,52,9,0,15,7,Male,Multiracial
Starboy,"The Weeknd, Daft Punk",2023,186,G,Major,68,49,59,16,0,13,28,Male,Multiracial
Die For You - Remix,"Ariana Grande, The Weeknd",2023,67,C#,Minor,53,50,53,23,0,44,7,Female,White (American)
El Cielo,"Feid, Myke Towers, Sky Rompiendo",2023,106,A#,Minor,72,17,64,7,0,10,5,Male,Hispanic (Colombian)
Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",2023,128,G,Major,60,23,91,0,0,12,3,Male,White (French)
AMARGURA,Karol G,2023,107,F#,Minor,92,55,70,18,0,15,7,Female,Hispanic (Colombian)
(It Goes Like) Nanana - Edit,Peggy Gou,2023,130,G,Minor,67,96,88,12,19,8,4,Female,Asian (South Korean)
Another Love,Tom Odell,2023,123,E,Minor,45,13,54,70,0,9,4,Male,White (British)
Blinding Lights,The Weeknd,2023,171,C#,Major,50,38,80,0,0,9,7,Male,Multiracial
Moonlight,Kali Uchis,2023,137,G,Minor,64,88,72,51,0,17,5,Female,Hispanic (Colombian)
La Bachata,Manuel Turizo,2023,125,G,Minor,84,85,68,58,0,22,4,Male,Hispanic (Colombian)
S91,Karol G,2023,128,None,Minor,86,42,72,59,0,9,19,Female,Hispanic (Colombian)
cardigan,Taylor Swift,2023,130,None,Minor,61,53,58,55,0,27,4,Female,White (American)
Tï¿½ï¿,"dennis, MC Kevin o Chris",2023,130,B,Major,86,59,96,50,1,9,5,Group,Multiracial
Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",2023,133,F,Major,70,86,81,25,0,25,5,Female,White (British)
Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, BTS, Jung Kook",2023,101,D,Major,88,72,59,62,0,9,3,Male,White (American)
BESO,"Rauw Alejandro, ROSALï¿½",2023,95,F,Minor,77,53,64,74,0,17,14,Male,Hispanic (Puerto Rican)
Hey Mor,"Ozuna, Feid",2023,98,C#,Minor,90,40,59,0,0,10,29,Male,Hispanic (Puerto Rican)
